"","ID","handedness","block","rt"
"365","301002","dom","block5","80.65000013448298"
"366","301002","dom","block5","157.2450001258403"
"367","301002","dom","block5","231.38000001199543"
"368","301002","dom","block5","158.4699999075383"
"369","301002","dom","block5","180.51499989815056"
"370","301002","dom","block5","171.49000009521842"
"371","301002","dom","block5","148.4550000168383"
"372","301002","dom","block5","95.62499984167516"
"373","301002","dom","block5","102.78000007383525"
"374","301002","dom","block5","154.53499997965991"
"375","301002","dom","block5","228.85499987751245"
"376","301002","dom","block5","164.0899998601526"
"377","301002","dom","block5","175.38999998942018"
"378","301002","dom","block5","152.57999999448657"
"379","301002","dom","block5","79.30999994277954"
"380","301002","dom","block5","86.46499994210899"
"381","301002","dom","block5","166.5800001937896"
"382","301002","dom","block5","156.37000021524727"
"383","301002","dom","block5","74.38999996520579"
"384","301002","dom","block5","149.72499990835786"
"385","301002","dom","block5","96.70500014908612"
"386","301002","dom","block5","64.32499992661178"
"387","301002","dom","block5","76.67500013485551"
"388","301002","dom","block5","74.20000014826655"
"389","301002","dom","block5","60.545000014826655"
"390","301002","dom","block5","81.08000014908612"
"391","301002","dom","block5","86.85499988496304"
"392","301002","dom","block5","159.00000021792948"
"393","301002","dom","block5","79.99500003643334"
"394","301002","dom","block5","80.2199998870492"
"395","301002","dom","block5","166.29500011913478"
"396","301002","dom","block5","81.35000010952353"
"397","301002","dom","block5","179.57000015303493"
"398","301002","dom","block5","147.1499998588115"
"399","301002","dom","block5","72.58499995805323"
"400","301002","dom","block5","72.45500013232231"
"405","301002","nonDom","block6","87.49000006355345"
"406","301002","nonDom","block6","150.7149999961257"
"407","301002","nonDom","block6","255.39500010199845"
"408","301002","nonDom","block6","321.5350001119077"
"409","301002","nonDom","block6","165.294999955222"
"410","301002","nonDom","block6","78.69000011123717"
"411","301002","nonDom","block6","94.23500020056963"
"412","301002","nonDom","block6","69.28500020876527"
"413","301002","nonDom","block6","90.6599999871105"
"414","301002","nonDom","block6","226.5449999831617"
"415","301002","nonDom","block6","167.15500014834106"
"416","301002","nonDom","block6","67.53000011667609"
"417","301002","nonDom","block6","165.49000004306436"
"418","301002","nonDom","block6","96.49999998509884"
"419","301002","nonDom","block6","81.35000010952353"
"420","301002","nonDom","block6","84.56999994814396"
"421","301002","nonDom","block6","62.26000003516674"
"422","301002","nonDom","block6","98.66999997757375"
"423","301002","nonDom","block6","247.4299999885261"
"424","301002","nonDom","block6","162.76000021025538"
"425","301002","nonDom","block6","67.56499991752207"
"426","301002","nonDom","block6","250.43000001460314"
"427","301002","nonDom","block6","119.35999989509583"
"428","301002","nonDom","block6","230.45999999158084"
"429","301002","nonDom","block6","79.75499983876944"
"430","301002","nonDom","block6","167.2799999359995"
"431","301002","nonDom","block6","168.21000003255904"
"432","301002","nonDom","block6","94.53000011853874"
"433","301002","nonDom","block6","78.31000001169741"
"434","301002","nonDom","block6","235.54000002332032"
"435","301002","nonDom","block6","96.90000000409782"
"436","301002","nonDom","block6","155.2699999883771"
"437","301002","nonDom","block6","89.20999988913536"
"438","301002","nonDom","block6","187.7199998125434"
"439","301002","nonDom","block6","108.42499998398125"
"440","301002","nonDom","block6","71.75999996252358"
"441","301002","nonDom","block6","87.01999997720122"
"442","301002","nonDom","block6","222.63499977998435"
"443","301002","nonDom","block6","171.30000004544854"
"444","301002","nonDom","block6","92.58499997667968"
"445","301002","nonDom","block6","71.32000010460615"
"446","301002","nonDom","block6","154.57999985665083"
"447","301002","nonDom","block6","96.12499992363155"
"448","301002","nonDom","block6","100.55000009015203"
"449","301002","nonDom","block6","77.92999991215765"
"450","301002","nonDom","block6","184.0500000398606"
"451","301002","nonDom","block6","151.38000017032027"
"452","301002","nonDom","block6","95.51000013016164"
"453","301002","nonDom","block6","165.2250001206994"
"454","301002","nonDom","block6","96.23499982990324"
"455","301002","nonDom","block6","61.17000011727214"
"456","301002","nonDom","block6","105.90000008232892"
"457","301002","nonDom","block6","85.48000012524426"
"458","301002","nonDom","block6","75.97499992698431"
"459","301002","nonDom","block6","74.15000000037253"
"460","301002","nonDom","block6","63.719999976456165"
"461","301002","nonDom","block6","158.00500009208918"
"462","301002","nonDom","block6","119.52499998733401"
"463","301002","nonDom","block6","54.315000073984265"
"464","301002","nonDom","block6","102.49499999918044"
"465","301002","nonDom","block6","81.61500003188848"
"466","301002","nonDom","block6","88.36500020697713"
"467","301002","nonDom","block6","105.3499998524785"
"468","301002","nonDom","block6","186.29999994300306"
"469","301002","nonDom","block6","131.11499999649823"
"470","301002","nonDom","block6","151.72500000335276"
"471","301002","nonDom","block6","100.45000002719462"
"472","301002","nonDom","block6","148.5049999319017"
"473","301002","nonDom","block6","179.47499989531934"
"474","301002","nonDom","block6","172.0150001347065"
